nb_shards,nb_slices,nb_epochs,nb_requests,accuracy,retraining_time,nb_retrained_points
5,3,10,0,0.6375,2.376478910446167,0
5,3,10,5,0.7625,2.3732190132141113,247
5,3,10,10,0.6375,1.8041625022888184,486
5,3,10,15,0.675,2.3512535095214844,562
