nb_shards,nb_slices,nb_epochs,nb_requests,accuracy,retraining_time,nb_retrained_points
5,1,10,0,0.6375,8.95315146446228,0
5,1,10,5,0.6875,4.831134796142578,187
5,1,10,10,0.7,8.276835680007935,310
5,1,10,15,0.6875,7.879908561706543,306
