nb_shards,nb_slices,nb_epochs,nb_requests,accuracy,retraining_time,nb_retrained_points
10,1,30,0,0.8375,15.979490756988525,0
10,1,30,10,0.875,9.38000750541687,183
10,1,30,20,0.8125,15.669940948486328,300
10,1,30,30,0.8625,15.85587763786316,291
