nb_shards,nb_slices,nb_epochs,nb_requests,accuracy,retraining_time,nb_retrained_points
5,1,20,0,0.8625,13.087720394134521,0
5,1,20,5,0.9,5.083623170852661,123
5,1,20,10,0.825,12.594874858856201,310
5,1,20,15,0.85,12.655398607254028,306
