nb_shards,nb_slices,nb_epochs,nb_requests,accuracy,retraining_time,nb_retrained_points
5,2,10,0,0.725,3.49082088470459,0
5,2,10,5,0.75,1.4037699699401855,184
5,2,10,10,0.675,3.300860643386841,339
5,2,10,15,0.7375,4.061380863189697,428
